Timestamp,car-id,car-type,gate-name
15/05/2016 17:55,20164515054529-415,2,general-gate2
15/05/2016 18:05,20164115054120-679,1,general-gate5
15/05/2016 18:06,20164515054529-415,2,general-gate5
15/05/2016 18:08,20163815043824-609,2P,ranger-stop2
15/05/2016 18:12,20163815043824-609,2P,ranger-stop0
15/05/2016 18:15,20163815043824-609,2P,general-gate2
15/05/2016 18:15,20164515054529-415,2,entrance4
15/05/2016 18:16,20164115054120-679,1,camping6
15/05/2016 18:29,20163815043824-609,2P,general-gate5
15/05/2016 18:40,20163815043824-609,2P,gate8
15/05/2016 18:42,20163815043824-609,2P,ranger-base
15/05/2016 19:14,20160109120154-984,3,camping0
15/05/2016 19:31,20160109120154-984,3,general-gate7
15/05/2016 19:45,20160109120154-984,3,entrance3
15/05/2016 19:48,20164815074804-525,5,entrance4
15/05/2016 19:57,20164815074804-525,5,general-gate5
15/05/2016 20:07,20164815074804-525,5,general-gate2
15/05/2016 20:10,20164815074804-525,5,ranger-stop0
15/05/2016 20:13,20164815074804-525,5,ranger-stop2
15/05/2016 20:16,20164815074804-525,5,general-gate1
15/05/2016 20:35,20164815074804-525,5,entrance3
15/05/2016 20:58,20163108093145-941,1,camping7
15/05/2016 21:07,20163108093145-941,1,general-gate6
15/05/2016 21:11,20163108093145-941,1,general-gate5
15/05/2016 21:19,20161912121924-319,1,camping7
15/05/2016 21:22,20163108093145-941,1,general-gate2
15/05/2016 21:25,20163108093145-941,1,ranger-stop0
15/05/2016 21:28,20163108093145-941,1,ranger-stop2
15/05/2016 21:29,20161912121924-319,1,general-gate6
15/05/2016 21:31,20163108093145-941,1,general-gate1
15/05/2016 21:33,20161912121924-319,1,general-gate5
15/05/2016 21:46,20164615094622-553,2,entrance3
15/05/2016 21:46,20161912121924-319,1,general-gate2
15/05/2016 21:47,20161112031156-198,2,camping0
15/05/2016 21:50,20161912121924-319,1,ranger-stop0
15/05/2016 21:51,20163108093145-941,1,entrance3
15/05/2016 21:53,20160414060432-270,1,camping2
15/05/2016 21:54,20161912121924-319,1,ranger-stop2
15/05/2016 21:56,20161912121924-319,1,general-gate1
15/05/2016 21:58,20165815095800-936,1,entrance2
15/05/2016 22:08,20164615094622-553,2,general-gate1
15/05/2016 22:08,20161112031156-198,2,general-gate7
15/05/2016 22:10,20164615094622-553,2,ranger-stop2
15/05/2016 22:11,20160414060432-270,1,general-gate7
15/05/2016 22:14,20164615094622-553,2,ranger-stop0
15/05/2016 22:16,20161112031156-198,2,general-gate4
15/05/2016 22:17,20165815095800-936,1,general-gate2
15/05/2016 22:17,20164615094622-553,2,general-gate2
15/05/2016 22:20,20165815095800-936,1,ranger-stop0
15/05/2016 22:20,20161912121924-319,1,entrance3
15/05/2016 22:23,20165815095800-936,1,ranger-stop2
15/05/2016 22:25,20165815095800-936,1,general-gate1
15/05/2016 22:26,20160414060432-270,1,entrance3
15/05/2016 22:29,20161112031156-198,2,general-gate1
15/05/2016 22:32,20163215103206-501,4,entrance4
15/05/2016 22:33,20161112031156-198,2,ranger-stop2
15/05/2016 22:36,20165815095800-936,1,general-gate4
15/05/2016 22:36,20161112031156-198,2,ranger-stop0
15/05/2016 22:38,20164615094622-553,2,entrance2
15/05/2016 22:40,20161112031156-198,2,general-gate2
15/05/2016 22:41,20163215103206-501,4,general-gate5
15/05/2016 22:42,20165815095800-936,1,general-gate7
15/05/2016 22:51,20165115105125-20,1,entrance3
15/05/2016 22:51,20163215103206-501,4,general-gate2
15/05/2016 22:54,20163215103206-501,4,ranger-stop0
15/05/2016 22:55,20165815095800-936,1,entrance1
15/05/2016 22:57,20163215103206-501,4,ranger-stop2
15/05/2016 22:59,20163215103206-501,4,general-gate1
15/05/2016 23:03,20161112031156-198,2,entrance2
15/05/2016 23:05,20165115105125-20,1,general-gate7
15/05/2016 23:09,20163215103206-501,4,general-gate4
15/05/2016 23:15,20163215103206-501,4,general-gate7
15/05/2016 23:18,20165115105125-20,1,entrance1
15/05/2016 23:27,20163215103206-501,4,entrance1
16/05/2016 00:02,20160216120217-89,3,entrance4
16/05/2016 00:11,20160216120217-89,3,general-gate5
16/05/2016 00:21,20160216120217-89,3,general-gate2
16/05/2016 00:24,20160216120217-89,3,ranger-stop0
16/05/2016 00:27,20160216120217-89,3,ranger-stop2
16/05/2016 00:29,20160216120217-89,3,general-gate1
16/05/2016 00:47,20160216120217-89,3,entrance3
16/05/2016 01:20,20162016012058-429,2,entrance1
16/05/2016 01:35,20162016012058-429,2,general-gate7
16/05/2016 01:52,20162016012058-429,2,entrance3
16/05/2016 02:00,20160016020021-291,3,entrance2
16/05/2016 02:20,20160016020021-291,3,general-gate2
16/05/2016 02:23,20160016020021-291,3,ranger-stop0
16/05/2016 02:26,20160016020021-291,3,ranger-stop2
16/05/2016 02:28,20160016020021-291,3,general-gate1
16/05/2016 02:30,20160016020021-291,3,entrance0
16/05/2016 02:38,20163816023850-87,3,entrance3
16/05/2016 02:53,20163816023850-87,3,general-gate7
16/05/2016 03:06,20163816023850-87,3,entrance1
16/05/2016 04:03,20160316040339-12,1,entrance0
16/05/2016 04:05,20160316040339-12,1,general-gate1
16/05/2016 04:08,20160316040339-12,1,ranger-stop2
16/05/2016 04:11,20160316040339-12,1,ranger-stop0
16/05/2016 04:15,20160316040339-12,1,general-gate2
16/05/2016 04:37,20160316040339-12,1,entrance2
16/05/2016 04:45,20164516044503-843,2,entrance3
16/05/2016 05:09,20164516044503-843,2,entrance0
16/05/2016 06:04,20160416060402-233,3,entrance2
16/05/2016 06:09,20160916060937-727,3,entrance1
16/05/2016 06:21,20161903071919-851,2,camping2
16/05/2016 06:21,20160916060937-727,3,general-gate7
16/05/2016 06:22,20160416060402-233,3,camping6
16/05/2016 06:22,20160416060402-233,3,camping6
16/05/2016 06:28,20160916060937-727,3,general-gate4
16/05/2016 06:39,20160916060937-727,3,entrance0
16/05/2016 06:40,20160416060402-233,3,entrance2
16/05/2016 06:40,20161903071919-851,2,general-gate7
16/05/2016 06:48,20161903071919-851,2,general-gate4
16/05/2016 06:48,20164816064814-311,2,entrance0
16/05/2016 07:00,20161903071919-851,2,general-gate1
16/05/2016 07:03,20161903071919-851,2,ranger-stop2
16/05/2016 07:06,20161903071919-851,2,ranger-stop0
16/05/2016 07:09,20164816064814-311,2,entrance3
16/05/2016 07:09,20161903071919-851,2,general-gate2
16/05/2016 07:22,20161903071919-851,2,general-gate5
16/05/2016 07:33,20161903071919-851,2,entrance4
16/05/2016 07:55,20164108104158-541,2,camping6
16/05/2016 08:06,20164108104158-541,2,general-gate5
16/05/2016 08:19,20164108104158-541,2,general-gate2
16/05/2016 08:22,20164108104158-541,2,ranger-stop0
16/05/2016 08:26,20164108104158-541,2,ranger-stop2
16/05/2016 08:29,20164108104158-541,2,general-gate1
16/05/2016 08:42,20164216084251-215,1,entrance2
16/05/2016 08:44,20164416084421-646,2,entrance3
16/05/2016 08:49,20164216084251-215,1,general-gate3
16/05/2016 08:50,20164216084251-215,1,camping8
16/05/2016 08:51,20164108104158-541,2,entrance3
16/05/2016 09:03,20164416084421-646,2,general-gate1
16/05/2016 09:06,20164416084421-646,2,ranger-stop2
16/05/2016 09:09,20164416084421-646,2,ranger-stop0
16/05/2016 09:12,20164416084421-646,2,general-gate2
16/05/2016 09:23,20164416084421-646,2,general-gate5
16/05/2016 09:31,20163116093107-139,1,entrance2
16/05/2016 09:32,20164416084421-646,2,entrance4
16/05/2016 09:33,20163316093355-455,4,entrance1
16/05/2016 09:48,20163316093355-455,4,general-gate7
16/05/2016 09:50,20163116093107-139,1,general-gate2
16/05/2016 09:52,20161613031621-889,1,camping4
16/05/2016 09:54,20163116093107-139,1,ranger-stop0
16/05/2016 09:56,20163316093355-455,4,general-gate4
16/05/2016 09:57,20163116093107-139,1,ranger-stop2
16/05/2016 09:59,20163116093107-139,1,general-gate1
16/05/2016 10:02,20161613031621-889,1,general-gate7
16/05/2016 10:10,20163116093107-139,1,general-gate4
16/05/2016 10:11,20163316093355-455,4,entrance0
16/05/2016 10:17,20163116093107-139,1,general-gate7
16/05/2016 10:18,20161613031621-889,1,entrance3
16/05/2016 10:27,20163116093107-139,1,camping5
16/05/2016 10:28,20162816102841-907,3,entrance3
16/05/2016 10:32,20163216103248-503,2,entrance0
16/05/2016 10:42,20162816102841-907,3,general-gate7
16/05/2016 10:44,20163216103248-503,2,general-gate4
16/05/2016 10:49,20164916104906-746,1,entrance2
16/05/2016 10:50,20163216103248-503,2,general-gate7
16/05/2016 10:50,20162816102841-907,3,camping4
16/05/2016 10:51,20162816102841-907,3,camping4
16/05/2016 10:54,20160011040054-612,1,camping5
16/05/2016 10:59,20162816102841-907,3,general-gate7
16/05/2016 11:02,20163216103248-503,2,entrance1
16/05/2016 11:04,20160011040054-612,1,general-gate7
16/05/2016 11:06,20161615021657-872,3,camping5
16/05/2016 11:06,20162816102841-907,3,general-gate4
16/05/2016 11:06,20164916104906-746,1,entrance4
16/05/2016 11:10,20160011040054-612,1,general-gate4
16/05/2016 11:16,20162816102841-907,3,general-gate1
16/05/2016 11:17,20161615021657-872,3,general-gate7
16/05/2016 11:18,20162816102841-907,3,ranger-stop2
16/05/2016 11:21,20162816102841-907,3,ranger-stop0
16/05/2016 11:21,20160011040054-612,1,general-gate1
16/05/2016 11:23,20162316112309-441,2,entrance3
16/05/2016 11:24,20160011040054-612,1,ranger-stop2
16/05/2016 11:24,20162816102841-907,3,general-gate2
16/05/2016 11:25,20161615021657-872,3,general-gate4
16/05/2016 11:27,20160011040054-612,1,ranger-stop0
16/05/2016 11:30,20160011040054-612,1,general-gate2
16/05/2016 11:34,20160615090601-72,2,camping8
16/05/2016 11:37,20161615021657-872,3,general-gate1
16/05/2016 11:40,20161615021657-872,3,ranger-stop2
16/05/2016 11:41,20162316112309-441,2,general-gate1
16/05/2016 11:42,20162816102841-907,3,entrance2
16/05/2016 11:44,20161615021657-872,3,ranger-stop0
16/05/2016 11:44,20162316112309-441,2,ranger-stop2
16/05/2016 11:47,20162316112309-441,2,ranger-stop0
16/05/2016 11:47,20161615021657-872,3,general-gate2
16/05/2016 11:49,20160011040054-612,1,entrance2
16/05/2016 11:50,20162316112309-441,2,general-gate2
16/05/2016 11:52,20165216115214-976,2P,ranger-base
16/05/2016 11:53,20160615090601-72,2,general-gate2
16/05/2016 11:53,20165216115214-976,2P,gate8
16/05/2016 11:56,20160615090601-72,2,ranger-stop0
16/05/2016 11:57,20165716115733-899,1,entrance2
16/05/2016 11:59,20160615090601-72,2,ranger-stop2
16/05/2016 12:00,20161615021657-872,3,general-gate5
16/05/2016 12:01,20160615090601-72,2,general-gate1
16/05/2016 12:03,20165216115214-976,2P,general-gate5
16/05/2016 12:06,20162114082157-230,1,camping2
16/05/2016 12:08,20162316112309-441,2,entrance2
16/05/2016 12:11,20161615021657-872,3,entrance4
16/05/2016 12:11,20165216115214-976,2P,gate3
16/05/2016 12:12,20162114082157-230,1,entrance1
16/05/2016 12:13,20165216115214-976,2P,ranger-stop3
16/05/2016 12:19,20165716115733-899,1,camping6
16/05/2016 12:21,20160615090601-72,2,entrance3
16/05/2016 12:23,20162316122341-349,1,entrance1
16/05/2016 12:29,20162316122341-349,1,camping2
16/05/2016 12:29,20162916122944-206,4,entrance3
16/05/2016 12:43,20164316124304-537,3,entrance4
16/05/2016 12:45,20164516124536-165,1,entrance0
16/05/2016 12:49,20162916122944-206,4,general-gate1
16/05/2016 12:52,20162916122944-206,4,ranger-stop2
16/05/2016 12:52,20164316124304-537,3,general-gate5
16/05/2016 12:55,20162916122944-206,4,ranger-stop0
16/05/2016 12:58,20162916122944-206,4,general-gate2
16/05/2016 12:58,20164516124536-165,1,general-gate4
16/05/2016 13:02,20165216115214-976,2P,ranger-stop3
16/05/2016 13:03,20164316124304-537,3,general-gate2
16/05/2016 13:04,20165216115214-976,2P,gate3
16/05/2016 13:06,20164316124304-537,3,ranger-stop0
16/05/2016 13:06,20164516124536-165,1,general-gate7
16/05/2016 13:08,20164316124304-537,3,ranger-stop2
16/05/2016 13:09,20165216115214-976,2P,camping8
16/05/2016 13:10,20165216115214-976,2P,general-gate3
16/05/2016 13:11,20164316124304-537,3,general-gate1
16/05/2016 13:12,20164316124304-537,3,entrance0
16/05/2016 13:17,20161716011714-384,3,entrance1
16/05/2016 13:17,20162916122944-206,4,entrance2
16/05/2016 13:18,20161816011843-692,4,entrance2
16/05/2016 13:20,20164516124536-165,1,camping3
16/05/2016 13:21,20165216115214-976,2P,gate4
16/05/2016 13:23,20165216115214-976,2P,ranger-stop5
16/05/2016 13:28,20161716011714-384,3,general-gate7
16/05/2016 13:30,20163016013050-842,1,entrance3
16/05/2016 13:35,20161716011714-384,3,general-gate4
16/05/2016 13:37,20161816011843-692,4,general-gate2
16/05/2016 13:39,20161816011843-692,4,ranger-stop0
16/05/2016 13:42,20161816011843-692,4,ranger-stop2
16/05/2016 13:44,20164416014434-614,1,entrance2
16/05/2016 13:45,20161816011843-692,4,general-gate1
16/05/2016 13:45,20161716011714-384,3,general-gate1
16/05/2016 13:46,20161816011843-692,4,entrance0
16/05/2016 13:47,20161716011714-384,3,ranger-stop2
16/05/2016 13:49,20163016013050-842,1,general-gate1
16/05/2016 13:50,20161716011714-384,3,ranger-stop0
16/05/2016 13:51,20163016013050-842,1,ranger-stop2
16/05/2016 13:53,20161716011714-384,3,general-gate2
16/05/2016 13:54,20163016013050-842,1,ranger-stop0
16/05/2016 13:57,20163016013050-842,1,general-gate2
16/05/2016 14:03,20164416014434-614,1,entrance4
16/05/2016 14:07,20163016013050-842,1,general-gate5
16/05/2016 14:08,20160816020837-305,1,entrance4
16/05/2016 14:11,20161716011714-384,3,entrance2
16/05/2016 14:12,20165216115214-976,2P,ranger-stop5
16/05/2016 14:14,20165216115214-976,2P,gate4
16/05/2016 14:17,20163016013050-842,1,entrance4
16/05/2016 14:19,20160816020837-305,1,general-gate5
16/05/2016 14:21,20165216115214-976,2P,gate5
16/05/2016 14:22,20165216115214-976,2P,ranger-stop6
16/05/2016 14:28,20165216115214-976,2P,ranger-stop6
16/05/2016 14:29,20165216115214-976,2P,gate5
16/05/2016 14:33,20160816020837-305,1,camping8
16/05/2016 14:33,20160816020837-305,1,camping8
16/05/2016 14:34,20165216115214-976,2P,gate8
16/05/2016 14:36,20165216115214-976,2P,ranger-base
16/05/2016 14:55,20160816020837-305,1,general-gate2
16/05/2016 14:59,20160816020837-305,1,ranger-stop0
16/05/2016 15:02,20160816020837-305,1,ranger-stop2
16/05/2016 15:05,20160816020837-305,1,general-gate1
16/05/2016 15:15,20161516031502-578,6,entrance4
16/05/2016 15:17,20160816020837-305,1,general-gate4
16/05/2016 15:25,20160816020837-305,1,general-gate7
16/05/2016 15:32,20163216033254-192,3,entrance2
16/05/2016 15:34,20161516031502-578,6,entrance2
16/05/2016 15:39,20160816020837-305,1,entrance1
16/05/2016 15:41,20165313095326-823,1,camping5
16/05/2016 15:51,20165116035154-472,1,entrance4
16/05/2016 15:52,20165313095326-823,1,general-gate7
16/05/2016 15:54,20163216033254-192,3,camping6
16/05/2016 15:54,20163216033254-192,3,camping6
16/05/2016 16:00,20165313095326-823,1,general-gate4
16/05/2016 16:01,20165116035154-472,1,general-gate5
16/05/2016 16:12,20165116035154-472,1,general-gate2
16/05/2016 16:12,20165313095326-823,1,general-gate1
16/05/2016 16:15,20165116035154-472,1,ranger-stop0
16/05/2016 16:15,20165313095326-823,1,ranger-stop2
16/05/2016 16:16,20163216033254-192,3,entrance2
16/05/2016 16:17,20165116035154-472,1,ranger-stop2
16/05/2016 16:18,20161816041853-629,3,entrance0
16/05/2016 16:19,20165313095326-823,1,ranger-stop0
16/05/2016 16:20,20165116035154-472,1,general-gate1
16/05/2016 16:22,20165313095326-823,1,general-gate2
16/05/2016 16:23,20162316042355-925,2,entrance4
16/05/2016 16:30,20165116035154-472,1,general-gate4
16/05/2016 16:33,20161816041853-629,3,general-gate4
16/05/2016 16:33,20162316042355-925,2,general-gate5
16/05/2016 16:35,20165313095326-823,1,general-gate5
16/05/2016 16:37,20165116035154-472,1,general-gate7
16/05/2016 16:41,20161816041853-629,3,general-gate7
16/05/2016 16:44,20162316042355-925,2,general-gate2
16/05/2016 16:46,20165313095326-823,1,entrance4
16/05/2016 16:47,20162316042355-925,2,ranger-stop0
16/05/2016 16:50,20162316042355-925,2,ranger-stop2
16/05/2016 16:52,20162316042355-925,2,general-gate1
16/05/2016 16:53,20162316042355-925,2,entrance0
16/05/2016 16:54,20165116035154-472,1,camping0
16/05/2016 16:55,20161816041853-629,3,entrance1
16/05/2016 17:36,20163616053605-703,1,entrance2
16/05/2016 17:54,20163616053605-703,1,entrance4
16/05/2016 18:16,20161616061638-939,4,entrance4
16/05/2016 18:18,20161816061843-592,2,entrance4
16/05/2016 18:27,20161616061638-939,4,general-gate5
16/05/2016 18:28,20161816061843-592,2,general-gate5
16/05/2016 18:39,20161816061843-592,2,general-gate2
16/05/2016 18:40,20161616061638-939,4,general-gate2
16/05/2016 18:42,20161816061843-592,2,ranger-stop0
16/05/2016 18:44,20161616061638-939,4,ranger-stop0
16/05/2016 18:45,20161816061843-592,2,ranger-stop2
16/05/2016 18:47,20161616061638-939,4,ranger-stop2
16/05/2016 18:47,20161816061843-592,2,general-gate1
16/05/2016 18:49,20161816061843-592,2,entrance0
16/05/2016 18:50,20161616061638-939,4,general-gate1
16/05/2016 19:13,20161616061638-939,4,entrance3
16/05/2016 20:22,20163414033416-878,3,camping2
16/05/2016 20:34,20163416083430-696,6,entrance4
16/05/2016 20:38,20163414033416-878,3,general-gate7
16/05/2016 20:46,20163416083430-696,6,general-gate5
16/05/2016 20:51,20163414033416-878,3,entrance3
16/05/2016 20:59,20163416083430-696,6,general-gate2
16/05/2016 21:01,20160116090132-175,3,entrance2
16/05/2016 21:03,20163416083430-696,6,ranger-stop0
16/05/2016 21:06,20163416083430-696,6,ranger-stop2
16/05/2016 21:09,20163416083430-696,6,general-gate1
16/05/2016 21:21,20160116090132-175,3,entrance4
16/05/2016 21:33,20163416083430-696,6,entrance3
16/05/2016 21:35,20163516093506-864,3,entrance4
16/05/2016 21:44,20163516093506-864,3,general-gate5
16/05/2016 21:45,20164516094514-783,5,entrance4
16/05/2016 21:51,20165116095116-836,6,entrance2
16/05/2016 21:54,20164516094514-783,5,general-gate5
16/05/2016 21:54,20163516093506-864,3,general-gate2
16/05/2016 21:57,20163516093506-864,3,ranger-stop0
16/05/2016 22:00,20163516093506-864,3,ranger-stop2
16/05/2016 22:02,20163516093506-864,3,general-gate1
16/05/2016 22:05,20164516094514-783,5,general-gate2
16/05/2016 22:07,20160716100719-926,1,entrance3
16/05/2016 22:08,20164516094514-783,5,ranger-stop0
16/05/2016 22:10,20164516094514-783,5,ranger-stop2
16/05/2016 22:12,20165116095116-836,6,general-gate2
16/05/2016 22:13,20164516094514-783,5,general-gate1
16/05/2016 22:15,20165116095116-836,6,ranger-stop0
16/05/2016 22:18,20165116095116-836,6,ranger-stop2
16/05/2016 22:21,20163516093506-864,3,entrance3
16/05/2016 22:21,20165116095116-836,6,general-gate1
16/05/2016 22:23,20164516094514-783,5,general-gate4
16/05/2016 22:30,20164516094514-783,5,general-gate7
16/05/2016 22:30,20160716100719-926,1,general-gate1
16/05/2016 22:33,20165116095116-836,6,general-gate4
16/05/2016 22:33,20160716100719-926,1,ranger-stop2
16/05/2016 22:37,20160716100719-926,1,ranger-stop0
16/05/2016 22:40,20165116095116-836,6,general-gate7
16/05/2016 22:40,20160716100719-926,1,general-gate2
16/05/2016 22:42,20164516094514-783,5,entrance1
16/05/2016 22:49,20164916104937-295,2,entrance3
16/05/2016 22:54,20165116095116-836,6,entrance1
16/05/2016 22:54,20160716100719-926,1,general-gate5
16/05/2016 23:05,20160716100719-926,1,entrance4
16/05/2016 23:08,20164916104937-295,2,general-gate1
16/05/2016 23:10,20164916104937-295,2,ranger-stop2
16/05/2016 23:12,20161216111230-479,2,entrance4
16/05/2016 23:13,20164916104937-295,2,ranger-stop0
16/05/2016 23:16,20164916104937-295,2,general-gate2
16/05/2016 23:27,20164916104937-295,2,general-gate5
16/05/2016 23:32,20161216111230-479,2,entrance2
16/05/2016 23:36,20164916104937-295,2,entrance4
17/05/2016 01:25,20162517012515-850,2,entrance3
17/05/2016 01:46,20162517012515-850,2,entrance0
17/05/2016 02:18,20161817021857-848,2,entrance0
17/05/2016 02:24,20162417022444-162,3,entrance2
17/05/2016 02:30,20161817021857-848,2,general-gate4
17/05/2016 02:36,20161817021857-848,2,general-gate7
17/05/2016 02:40,20164017024019-673,1,entrance4
17/05/2016 02:42,20162417022444-162,3,general-gate2
17/05/2016 02:45,20162417022444-162,3,ranger-stop0
17/05/2016 02:48,20162417022444-162,3,ranger-stop2
17/05/2016 02:48,20161817021857-848,2,entrance1
17/05/2016 02:50,20162417022444-162,3,general-gate1
17/05/2016 02:52,20162417022444-162,3,entrance0
17/05/2016 02:58,20164017024019-673,1,entrance2
17/05/2016 05:21,20162117052127-15,1,entrance1
17/05/2016 05:35,20162117052127-15,1,general-gate7
17/05/2016 05:44,20164417054449-465,3,entrance3
17/05/2016 05:51,20162117052127-15,1,entrance3
17/05/2016 06:00,20164417054449-465,3,general-gate7
17/05/2016 06:02,20160217060237-227,2,entrance2
17/05/2016 06:13,20164417054449-465,3,entrance1
17/05/2016 06:19,20161917061915-322,2,entrance1
17/05/2016 06:23,20160217060237-227,2,general-gate2
17/05/2016 06:26,20160217060237-227,2,ranger-stop0
17/05/2016 06:29,20160217060237-227,2,ranger-stop2
17/05/2016 06:30,20161917061915-322,2,camping3
17/05/2016 06:32,20160217060237-227,2,general-gate1
17/05/2016 06:42,20164217064258-873,1,entrance3
17/05/2016 06:43,20160217060237-227,2,general-gate4
17/05/2016 06:50,20160217060237-227,2,general-gate7
17/05/2016 07:00,20160217060237-227,2,camping4
17/05/2016 07:00,20160217060237-227,2,camping4
17/05/2016 07:01,20164217064258-873,1,general-gate1
17/05/2016 07:03,20164217064258-873,1,ranger-stop2
17/05/2016 07:06,20164217064258-873,1,ranger-stop0
17/05/2016 07:09,20164217064258-873,1,general-gate2
17/05/2016 07:10,20160217060237-227,2,general-gate7
17/05/2016 07:26,20160217060237-227,2,entrance3
17/05/2016 07:26,20164217064258-873,1,entrance2
17/05/2016 07:51,20165117075149-247,1,entrance0
17/05/2016 08:05,20165117075149-247,1,general-gate4
17/05/2016 08:13,20165117075149-247,1,general-gate7
17/05/2016 08:14,20161417081451-388,1,entrance0
17/05/2016 08:16,20161417081451-388,1,general-gate1
17/05/2016 08:18,20161417081451-388,1,ranger-stop2
17/05/2016 08:21,20161417081451-388,1,ranger-stop0
17/05/2016 08:22,20164607104629-486,1,camping6
17/05/2016 08:24,20161417081451-388,1,general-gate2
17/05/2016 08:28,20165117075149-247,1,camping3
17/05/2016 08:32,20164607104629-486,1,general-gate5
17/05/2016 08:42,20161417081451-388,1,entrance2
17/05/2016 08:43,20164607104629-486,1,general-gate2
17/05/2016 08:46,20164607104629-486,1,ranger-stop0
17/05/2016 08:47,20164717084736-664,1,entrance2
17/05/2016 08:49,20164607104629-486,1,ranger-stop2
17/05/2016 08:51,20164607104629-486,1,general-gate1
17/05/2016 08:53,20165814095833-724,2,camping0
17/05/2016 08:56,20160711110708-553,2,camping0
17/05/2016 09:02,20164717084736-664,1,general-gate6
17/05/2016 09:09,20165814095833-724,2,general-gate7
17/05/2016 09:11,20164607104629-486,1,entrance3
17/05/2016 09:12,20164717084736-664,1,camping7
17/05/2016 09:12,20164717084736-664,1,camping7
17/05/2016 09:13,20160711110708-553,2,entrance1
17/05/2016 09:21,20164717084736-664,1,general-gate6
17/05/2016 09:22,20165814095833-724,2,entrance3
17/05/2016 09:26,20164717084736-664,1,general-gate5
17/05/2016 09:39,20164717084736-664,1,general-gate2
17/05/2016 09:42,20164717084736-664,1,ranger-stop0
17/05/2016 09:45,20164717084736-664,1,ranger-stop2
17/05/2016 09:48,20164717084736-664,1,general-gate1
17/05/2016 10:03,20160317100339-729,1,entrance3
17/05/2016 10:11,20164717084736-664,1,entrance3
17/05/2016 10:20,20160317100339-729,1,general-gate7
17/05/2016 10:39,20160317100339-729,1,camping2
17/05/2016 11:15,20161517111522-117,1,entrance0
17/05/2016 11:16,20161517111522-117,1,general-gate1
17/05/2016 11:19,20161517111522-117,1,ranger-stop2
17/05/2016 11:21,20161517111522-117,1,ranger-stop0
17/05/2016 11:22,20162217112223-491,3,entrance2
17/05/2016 11:24,20161517111522-117,1,general-gate2
17/05/2016 11:27,20162717112708-131,2,entrance1
17/05/2016 11:35,20161517111522-117,1,general-gate5
17/05/2016 11:42,20162717112708-131,2,general-gate7
17/05/2016 11:42,20162217112223-491,3,general-gate2
17/05/2016 11:44,20161517111522-117,1,entrance4
17/05/2016 11:45,20162217112223-491,3,ranger-stop0
17/05/2016 11:47,20164717114725-131,2,entrance2
17/05/2016 11:48,20162217112223-491,3,ranger-stop2
17/05/2016 11:51,20162217112223-491,3,general-gate1
17/05/2016 11:58,20165817115845-65,5,entrance4
17/05/2016 11:59,20162717112708-131,2,entrance3
17/05/2016 12:03,20162217112223-491,3,general-gate4
17/05/2016 12:08,20164717114725-131,2,general-gate2
17/05/2016 12:09,20165817115845-65,5,general-gate5
17/05/2016 12:10,20162217112223-491,3,general-gate7
17/05/2016 12:12,20164717114725-131,2,ranger-stop0
17/05/2016 12:15,20164717114725-131,2,ranger-stop2
17/05/2016 12:18,20164717114725-131,2,general-gate1
17/05/2016 12:22,20165817115845-65,5,general-gate2
17/05/2016 12:23,20162217112223-491,3,entrance1
17/05/2016 12:25,20165817115845-65,5,ranger-stop0
17/05/2016 12:29,20165817115845-65,5,ranger-stop2
17/05/2016 12:30,20164717114725-131,2,general-gate4
17/05/2016 12:32,20165817115845-65,5,general-gate1
17/05/2016 12:36,20163617123609-220,2,entrance3
17/05/2016 12:38,20164717114725-131,2,general-gate7
17/05/2016 12:44,20165817115845-65,5,general-gate4
17/05/2016 12:48,20164717114725-131,2,camping4
17/05/2016 12:52,20165817115845-65,5,general-gate7
17/05/2016 12:57,20165717125740-295,6,entrance1
17/05/2016 12:57,20163617123609-220,2,general-gate1
17/05/2016 13:00,20163617123609-220,2,ranger-stop2
17/05/2016 13:03,20163617123609-220,2,ranger-stop0
17/05/2016 13:06,20165817115845-65,5,entrance1
17/05/2016 13:06,20163617123609-220,2,general-gate2
17/05/2016 13:12,20165717125740-295,6,general-gate7
17/05/2016 13:20,20165717125740-295,6,general-gate4
17/05/2016 13:27,20163617123609-220,2,entrance2
17/05/2016 13:33,20163317013316-196,1,entrance3
17/05/2016 13:33,20165717125740-295,6,general-gate1
17/05/2016 13:36,20165717125740-295,6,ranger-stop2
17/05/2016 13:39,20165717125740-295,6,ranger-stop0
17/05/2016 13:43,20165717125740-295,6,general-gate2
17/05/2016 13:52,20163317013316-196,1,general-gate1
17/05/2016 13:54,20163317013316-196,1,ranger-stop2
17/05/2016 13:57,20163317013316-196,1,ranger-stop0
17/05/2016 14:00,20163317013316-196,1,general-gate2
17/05/2016 14:06,20165717125740-295,6,entrance2
17/05/2016 14:19,20163317013316-196,1,camping8
17/05/2016 14:19,20163317013316-196,1,camping8
17/05/2016 14:23,20162317022350-38,1,entrance3
17/05/2016 14:31,20163317013316-196,1,general-gate5
17/05/2016 14:38,20162317022350-38,1,general-gate7
17/05/2016 14:41,20163317013316-196,1,entrance4
17/05/2016 14:48,20162317022350-38,1,camping5
17/05/2016 15:00,20160017030016-746,2,entrance0
17/05/2016 15:13,20160017030016-746,2,general-gate4
17/05/2016 15:21,20160017030016-746,2,general-gate7
17/05/2016 15:22,20162217032244-108,2,entrance4
17/05/2016 15:32,20160017030016-746,2,camping4
